Code,Name,LongName,Market,Sector,SubSector,Price,FiftyTwoWeek,Volume,EPS,DPS,NTA,PE,DY,ROE,PTBV,MarketCapInMillion
6888,AXIATA [s],AXIATA GROUP BERHAD,Main Market,Telecommunications & Media,Telecommunications Service Providers,2.260000,1.630-2.790,24,3.970000,10.000000,2.220000,56.950000,4.420000,1.790000,1.020000,20765.200000
9695,PLS [s],PLS PLANTATIONS BERHAD,Main Market,Plantation,Plantation,0.310000,0.260-0.530,0,1.100000,0.000000,0.629000,28.080000,0.000000,1.750000,0.490000,136.280000
7062,KHIND [s],KHIND HOLDINGS BERHAD,Main Market,Consumer Products & Services,Houshold Goods,1.320000,1.300-2.300,3,8.510000,0.000000,4.880000,15.510000,0.000000,1.740000,0.270000,55.490000
5168,HARTA [s],HARTALEGA HOLDINGS BERHAD,Main Market,Health Care,Health Care Equipment & Services,1.000000,0.800-2.340,183,2.250000,0.000000,1.290000,44.500000,0.000000,1.740000,0.780000,3427.610000
8702,TEXCHEM [s],TEXCHEM RESOURCES BHD,Main Market,Industrial Products & Services,Diversified Industrials,0.765000,0.670-0.925,736,2.780000,0.000000,1.609000,27.560000,0.000000,1.730000,0.480000,96.680000
5305,SENHENG [s],SENHENG NEW RETAIL BERHAD,Main Market,Consumer Products & Services,Retailers,0.170000,0.155-0.275,1,0.630000,0.220000,0.369000,26.860000,1.290000,1.720000,0.460000,255.000000
0251,SFPTECH [s],SFP TECH HOLDINGS BERHAD,Ace Market,Technology,Semiconductors,0.110000,0.095-0.290,32,0.150000,0.000000,0.090000,71.700000,0.000000,1.700000,1.220000,264.000000
3204,GKENT,GEORGE KENT (MALAYSIA) BERHAD,Main Market,Construction,Construction,0.290000,0.280-0.400,3,1.540000,1.500000,0.911000,18.870000,5.170000,1.690000,0.320000,163.350000
8303,LOTUS [s],LOTUS KFM BERHAD,Main Market,Consumer Products & Services,Food & Beverages,0.100000,0.095-0.155,1,0.130000,0.000000,0.080000,77.030000,0.000000,1.620000,1.250000,128.330000
0060,HM [s],HARVEST MIRACLE CAPITAL BERHAD,Ace Market,Technology,Technology Equipment,0.140000,0.120-0.185,50,0.350000,0.000000,0.218000,39.880000,0.000000,1.610000,0.640000,287.900000
2984,FACBIND,FACB INDUSTRIES INCORPORATED,Main Market,Industrial Products & Services,Metals,1.620000,1.010-1.680,0,4.210000,0.000000,2.610000,38.520000,0.000000,1.610000,0.620000,137.960000
6181,MALTON [s],MALTON BERHAD,Main Market,Property,Property,0.280000,0.260-0.420,242,2.690000,0.000000,1.720000,10.410000,0.000000,1.560000,0.160000,160.650000
0312,OFB [s],OCEAN FRESH BERHAD,Ace Market,Consumer Products & Services,Food & Beverages,0.160000,0.150-0.315,650,0.450000,0.500000,0.290000,35.850000,3.130000,1.540000,0.550000,33.620000
4375,SMI [s],SOUTH MALAYSIA INDUSTRIES BHD,Main Market,Property,Property,0.165000,0.145-0.370,0,0.930000,0.000000,0.610000,17.660000,0.000000,1.530000,0.270000,34.640000
5087,MYCRON [s],MYCRON STEEL BHD,Main Market,Industrial Products & Services,Metals,0.260000,0.235-0.305,52,2.440000,0.000000,1.610000,10.670000,0.000000,1.510000,0.160000,85.030000
0101,TMCLIFE [s],TMC LIFE SCIENCES BHD,Main Market,Health Care,Health Care Providers,0.495000,0.365-0.575,869,0.720000,0.180000,0.490000,68.490000,0.360000,1.470000,1.010000,862.230000
7137,UMS [s],UMS HOLDINGS BERHAD,Main Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",1.850000,1.710-2.180,0,5.720000,8.000000,3.920000,32.340000,4.320000,1.460000,0.470000,75.280000
5065,ORNA [s],ORNAPAPER BHD,Main Market,Industrial Products & Services,Packaging Materials,0.695000,0.695-1.030,6,3.960000,2.000000,2.730000,17.550000,2.880000,1.450000,0.250000,52.300000
1503,GUOCO,GUOCOLAND (MALAYSIA) BHD,Main Market,Property,Property,1.060000,0.550-1.070,1,3.020000,2.000000,2.084000,35.080000,1.890000,1.450000,0.510000,742.490000
5231,PBSB,PBS BERHAD,Main Market,Consumer Products & Services,Consumer Services,0.100000,0.085-0.180,669,0.140000,0.400000,0.100000,69.580000,4.000000,1.440000,1.000000,60.810000
4723,JAKS [s],JAKS RESOURCES BERHAD,Main Market,Construction,Construction,0.080000,0.080-0.130,16,0.860000,0.500000,0.600000,9.290000,6.250000,1.440000,0.130000,210.100000
5111,TWRREIT,TOWER REAL ESTATE INVESTMENT TRUST,Main Market,Real Estate Investment Trusts,Real Estate Investment Trusts,0.285000,0.260-0.320,0,1.670000,1.220000,1.167000,17.100000,4.280000,1.430000,0.240000,139.900000
9539,MUH,MULTI-USAGE HOLDINGS BERHAD,Main Market,Property,Property,0.335000,0.330-0.440,40,2.240000,0.000000,1.570000,14.950000,0.000000,1.430000,0.210000,18.900000
9679,WCT [s],WCT HOLDINGS BERHAD,Main Market,Construction,Construction,0.385000,0.375-0.905,77,3.070000,0.000000,2.150000,12.560000,0.000000,1.430000,0.180000,600.530000
0129,SRIDGE [s],SILVER RIDGE HOLDINGS BHD,Ace Market,Telecommunications & Media,Telecommunications Equipment,0.340000,0.165-0.350,57,0.280000,0.000000,0.200000,120.450000,0.000000,1.410000,1.700000,136.590000
5576,MINHO [s],MINHO (M) BHD,Main Market,Industrial Products & Services,Wood & Wood Products,0.270000,0.250-0.315,33,1.600000,0.850000,1.140000,16.870000,3.150000,1.400000,0.240000,96.320000
9334,KESM [s],KESM INDUSTRIES BERHAD,Main Market,Technology,Semiconductors,2.870000,2.460-4.040,62,11.080000,6.000000,7.925000,25.890000,2.090000,1.400000,0.360000,123.450000
5104,CNH [s],CITRA NUSA HOLDINGS BERHAD,Main Market,Consumer Products & Services,Consumer Services,0.040000,0.035-0.055,390,0.120000,0.000000,0.090000,32.040000,0.000000,1.390000,0.440000,28.800000
7234,LOTUSCIR [s],LOTUS CIRCULAR BERHAD,Main Market,Consumer Products & Services,Personal Goods,0.290000,0.265-0.420,1,1.110000,0.000000,0.840000,26.170000,0.000000,1.320000,0.350000,87.260000
5327,MEGAFB,MEGA FORTRIS BERHAD,Main Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.765000,0.380-1.280,213,0.360000,0.500000,0.270000,214.890000,0.650000,1.320000,2.830000,646.400000
9091,EMICO [s],EMICO HOLDINGS BERHAD,Main Market,Consumer Products & Services,Consumer Services,0.190000,0.150-0.280,201,0.520000,0.000000,0.400000,36.280000,0.000000,1.310000,0.470000,26.120000
9148,GBAY,GREATER BAY HOLDINGS BERHAD,Main Market,Industrial Products & Services,Packaging Materials,0.595000,0.560-0.680,0,0.450000,0.000000,0.347000,132.260000,0.000000,1.300000,1.710000,48.410000
0211,TASHIN [s],TASHIN HOLDINGS BERHAD,Ace Market,Industrial Products & Services,Metals,0.200000,0.195-0.290,1,0.950000,0.000000,0.780000,21.090000,0.000000,1.220000,0.260000,69.800000
6149,METROD,METROD HOLDINGS BERHAD,Main Market,Industrial Products & Services,Metals,1.150000,1.050-1.370,10,5.570000,6.000000,4.580000,20.660000,5.220000,1.220000,0.250000,138.000000
0191,CABNET [s],CABNET HOLDINGS BERHAD,Ace Market,Technology,Technology Equipment,0.220000,0.220-0.430,1,0.350000,0.000000,0.289000,62.720000,0.000000,1.210000,0.760000,39.320000
7218,ARKA [s],ARKA BERHAD,Main Market,Transportation & Logistics,Transportation & Logistics Services,0.610000,0.610-1.500,14,1.050000,0.000000,0.880000,58.180000,0.000000,1.190000,0.690000,40.200000
5239,TITIJYA [s],TITIJAYA LAND BERHAD,Main Market,Property,Property,0.200000,0.195-0.260,605,1.080000,0.000000,0.950000,18.490000,0.000000,1.140000,0.210000,267.690000
7249,SKYGATE [s],SKYGATE SOLUTIONS BERHAD,Main Market,Property,Property,0.600000,0.480-0.895,137,1.010000,0.000000,0.890000,59.660000,0.000000,1.130000,0.670000,201.490000
5253,ECONBHD [s],ECONPILE HOLDINGS BERHAD,Main Market,Construction,Construction,0.135000,0.135-0.435,76,0.280000,0.000000,0.260000,47.480000,0.000000,1.090000,0.520000,191.360000
6378,BEDI [s],BEDI BERHAD,Main Market,Property,Property,0.475000,0.260-0.475,20,0.250000,0.000000,0.230000,192.210000,0.000000,1.070000,2.070000,411.900000
7757,UPA [s],UPA CORPORATION BHD,Main Market,Consumer Products & Services,Consumer Services,0.630000,0.605-0.750,1,1.200000,4.000000,1.130000,52.680000,6.350000,1.060000,0.560000,150.410000
5010,TONGHER [s],TONG HERR RESOURCES BHD,Main Market,Industrial Products & Services,Metals,1.220000,1.210-1.680,465,3.660000,3.300000,3.470000,33.370000,2.700000,1.050000,0.350000,192.060000
7765,RAPID [s],RAPID SYNERGY BHD,Main Market,Property,Property,0.710000,0.515-0.850,907,1.820000,0.000000,1.740000,38.960000,0.000000,1.050000,0.410000,75.900000
8346,PRKCORP [s],PERAK CORPORATION BERHAD,Main Market,Transportation & Logistics,Transportation & Logistics Services,0.430000,0.235-0.970,25,1.030000,0.000000,0.990000,41.710000,0.000000,1.040000,0.430000,43.000000
5148,UEMS [s],UEM SUNRISE BERHAD,Main Market,Property,Property,0.460000,0.445-0.825,19,1.400000,1.430000,1.360000,32.770000,3.110000,1.030000,0.340000,2326.900000
1651,MRCB [s],MALAYSIAN RESOURCES CORPORATION BERHAD,Main Market,Property,Property,0.280000,0.275-0.570,38,1.060000,1.000000,1.034000,26.440000,3.570000,1.020000,0.270000,1250.900000
0118,TRIVE [s],TRIVE PROPERTY GROUP BERHAD,Main Market,Energy,Renewable Energy,0.015000,0.005-0.045,2,0.080000,0.000000,0.080000,18.410000,0.000000,1.020000,0.190000,21.470000
0248,YEWLEE [s],YEW LEE PACIFIC GROUP BERHAD,Ace Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.530000,0.370-0.540,80,0.150000,0.000000,0.148000,357.320000,0.000000,1.000000,3.580000,305.510000
9741,ROHAS [s],ROHAS TECNIC BERHAD,Main Market,Industrial Products & Services,Industrial Engineering,0.170000,0.170-0.310,6,0.650000,0.000000,0.680000,26.180000,0.000000,0.950000,0.250000,80.350000
5649,GPHAROS [s],GOLDEN PHAROS BHD,Main Market,Industrial Products & Services,Wood & Wood Products,0.230000,0.160-0.345,5,0.510000,0.000000,0.550000,44.780000,0.000000,0.930000,0.420000,32.380000
0306,SMART [s],SMART ASIA CHEMICAL BHD,Ace Market,Industrial Products & Services,Building Materials,0.180000,0.170-0.260,1,0.280000,0.000000,0.307000,63.950000,0.000000,0.920000,0.590000,66.570000
7028,ZECON [s],ZECON BERHAD,Main Market,Construction,Construction,0.500000,0.420-0.525,300,1.690000,0.000000,1.870000,29.650000,0.000000,0.900000,0.270000,78.050000
5190,BENALEC [s],BENALEC HOLDINGS BERHAD,Main Market,Construction,Construction,0.075000,0.070-0.110,0,0.320000,0.000000,0.360000,23.520000,0.000000,0.890000,0.210000,77.370000
0175,HHRG [s],HHRG BERHAD,Ace Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.060000,0.050-0.145,35,0.190000,0.000000,0.220000,30.820000,0.000000,0.880000,0.270000,68.240000
8362,KYM [s],KYM HOLDINGS BERHAD,Main Market,Industrial Products & Services,Packaging Materials,0.205000,0.195-0.335,206,0.660000,0.000000,0.750000,31.040000,0.000000,0.880000,0.270000,31.280000
5098,MASTEEL [s],MALAYSIA STEEL WORKS (KL)BHD,Main Market,Industrial Products & Services,Metals,0.260000,0.200-0.325,5,1.160000,0.000000,1.330000,22.430000,0.000000,0.870000,0.200000,194.120000
5020,GLOMAC [s],GLOMAC BERHAD,Main Market,Property,Property,0.350000,0.300-0.380,1,1.300000,2.250000,1.560000,27.030000,6.430000,0.830000,0.220000,280.030000
5127,ARREIT,AMANAHRAYA REITS,Main Market,Real Estate Investment Trusts,Real Estate Investment Trusts,0.310000,0.310-0.425,603,1.020000,1.840000,1.251000,30.260000,5.940000,0.820000,0.250000,177.700000
9407,PARAGON [s],PARAGON UNION BERHAD,Main Market,Consumer Products & Services,Houshold Goods,4.380000,1.800-4.400,16,0.980000,0.000000,1.208000,446.920000,0.000000,0.810000,3.620000,442.900000
9318,FITTERS [s],FITTERS DIVERSIFIED BERHAD,Main Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.025000,0.015-0.040,28,0.140000,0.000000,0.170000,18.320000,0.000000,0.800000,0.150000,58.850000
0207,MESTRON [s],MESTRON HOLDINGS BERHAD,Main Market,Industrial Products & Services,Metals,0.145000,0.130-0.260,9,0.110000,0.000000,0.140000,131.200000,0.000000,0.790000,1.040000,145.110000
9814,BERTAM [s],BERTAM ALLIANCE BERHAD,Main Market,Property,Property,0.135000,0.090-0.180,3,0.250000,0.000000,0.320000,53.450000,0.000000,0.790000,0.420000,65.310000
3239,BJASSET,BERJAYA ASSETS BERHAD,Main Market,Property,Property,0.290000,0.210-0.315,3,0.550000,0.000000,0.730000,52.860000,0.000000,0.750000,0.400000,741.900000
8893,MKLAND [s],MK LAND HOLDINGS BHD,Main Market,Property,Property,0.140000,0.125-0.180,2,0.760000,0.000000,1.050000,18.390000,0.000000,0.720000,0.130000,169.020000
0239,ECOMATE [s],ECOMATE HOLDINGS BERHAD,Main Market,Consumer Products & Services,Houshold Goods,0.845000,0.535-0.900,16,0.090000,0.000000,0.130000,982.250000,0.000000,0.660000,6.500000,605.060000
5167,TURBO,TURBO-MECH BERHAD,Main Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.310000,0.310-0.450,0,0.730000,0.500000,1.100000,42.700000,1.610000,0.660000,0.280000,33.480000
0282,KGW [s],KGW GROUP BERHAD,Ace Market,Transportation & Logistics,Transportation & Logistics Services,0.100000,0.100-0.200,2,0.070000,0.000000,0.100000,153.270000,0.000000,0.650000,1.000000,48.280000
5021,AYS [s],AYS VENTURES BERHAD,Main Market,Industrial Products & Services,Building Materials,0.225000,0.180-0.285,2,0.690000,0.000000,1.060000,32.520000,0.000000,0.650000,0.210000,94.150000
0105,ASIAPLY [s],ASIA POLY HOLDINGS BERHAD,Ace Market,Industrial Products & Services,Chemicals,0.080000,0.075-0.205,39,0.080000,0.000000,0.120000,102.240000,0.000000,0.650000,0.670000,84.350000
9261,GADANG [s],GADANG HOLDINGS BHD,Main Market,Construction,Construction,0.170000,0.165-0.335,17,0.660000,0.270000,1.020000,25.790000,1.590000,0.650000,0.170000,136.150000
9288,BONIA [s],BONIA CORPORATION BERHAD,Main Market,Consumer Products & Services,Personal Goods,0.840000,0.790-1.340,0,1.340000,5.000000,2.097000,62.800000,5.950000,0.640000,0.400000,169.320000
6254,PDZ,PDZ HOLDINGS BHD,Main Market,Transportation & Logistics,Transportation & Logistics Services,0.025000,0.025-0.040,350,0.100000,0.000000,0.170000,25.900000,0.000000,0.570000,0.150000,14.710000
5007,CHINWEL [s],CHIN WELL HOLDINGS BHD,Main Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.685000,0.660-0.905,0,1.180000,1.050000,2.160000,58.210000,1.530000,0.540000,0.320000,205.180000
0083,NOTION [s],NOTION VTEC BERHAD,Main Market,Technology,Technology Equipment,0.365000,0.355-0.785,16,0.420000,0.000000,0.822000,86.360000,0.000000,0.510000,0.440000,191.990000
9628,LEBTECH [s],LEBTECH BERHAD,Main Market,Construction,Construction,0.905000,0.555-0.905,0,0.420000,0.000000,0.858000,215.560000,0.000000,0.490000,1.060000,123.520000
5622,PEB [s],PIMPINAN EHSAN BERHAD,Main Market,Construction,Construction,0.820000,0.760-0.890,0,0.440000,0.000000,0.940000,185.240000,0.000000,0.470000,0.870000,56.680000
03060,HPI [s],HYDROPIPES BERHAD,Leap Market,Industrial Products & Services,Building Materials,0.320000,0.310-0.320,0,0.070000,0.100000,0.120000,433.510000,0.310000,0.460000,2.670000,42.200000
6904,SUBUR,SUBUR TIASA HOLDINGS BERHAD,Main Market,Industrial Products & Services,Wood & Wood Products,0.615000,0.510-0.720,0,1.590000,0.000000,3.470000,38.610000,0.000000,0.460000,0.180000,128.540000
7247,SCGM,SCGM BHD,Main Market,Industrial Products & Services,Packaging Materials,0.480000,0.465-0.615,322,0.270000,0.000000,0.601000,176.330000,0.000000,0.450000,0.800000,92.930000
5129,MELATI [s],MELATI EHSAN HOLDINGS BERHAD,Main Market,Construction,Construction,0.510000,0.405-0.560,0,0.980000,1.000000,2.180000,52.220000,1.960000,0.450000,0.230000,61.200000
5108,ICAP,ICAPITAL.BIZ BERHAD,Main Market,Closed-End Fund,Closed End Fund,2.400000,2.400-2.530,270,1.640000,13.540000,3.810000,146.530000,5.640000,0.430000,0.630000,338.490000
0283,DCHCARE [s],DC HEALTHCARE HOLDINGS BERHAD,Ace Market,Health Care,Health Care Providers,0.115000,0.110-0.180,6,0.020000,0.000000,0.050000,540.450000,0.000000,0.430000,2.300000,114.570000
5223,MENTIGA [s],MENTIGA CORPORATION BHD,Main Market,Plantation,Plantation,0.520000,0.420-0.700,20,1.230000,0.000000,3.150000,42.330000,0.000000,0.390000,0.170000,36.400000
7025,WOODLAN [s],WOODLANDOR HOLDINGS BHD,Main Market,Industrial Products & Services,Wood & Wood Products,0.600000,0.505-0.700,0,0.300000,0.000000,0.780000,201.690000,0.000000,0.380000,0.770000,24.000000
0059,ECOHLDS [s],ECOBUILT HOLDINGS BERHAD,Main Market,Telecommunications & Media,Telecommunications Service Providers,0.050000,0.020-0.065,0,0.030000,0.000000,0.085000,182.920000,0.000000,0.320000,0.590000,21.040000
7086,ABLEGRP [s],ABLEGROUP BERHAD,Main Market,Industrial Products & Services,Building Materials,0.065000,0.060-0.090,26,0.050000,0.000000,0.170000,128.010000,0.000000,0.300000,0.380000,17.150000
7722,ASIABRN [s],ASIA BRANDS BERHAD,Main Market,Consumer Products & Services,Personal Goods,0.525000,0.470-0.580,0,0.280000,1.500000,1.030000,190.250000,2.860000,0.270000,0.510000,122.140000
0318,ELRIDGE [s],ELRIDGE ENERGY HOLDINGS BERHAD,Ace Market,Energy,Renewable Energy,0.865000,0.435-1.520,22,2.870000,0.000000,11.600000,30.190000,0.000000,0.250000,0.070000,1730.000000
0111,K1 [s],K-ONE TECHNOLOGY BERHAD,Ace Market,Technology,Technology Equipment,0.110000,0.105-0.175,3,0.030000,0.000000,0.141000,341.500000,0.000000,0.230000,0.780000,91.520000
0138,ZETRIX [s],ZETRIX AI BERHAD,Main Market,Technology,Digital Services,0.735000,0.635-1.030,763,10.970000,2.740000,48.020000,6.700000,3.730000,0.230000,0.020000,5922.730000
03040,JISHAN [s],JISHAN BERHAD,Leap Market,Industrial Products & Services,Packaging Materials,0.690000,0.480-0.690,0,6.770000,0.000000,32.570000,10.190000,0.000000,0.210000,0.020000,162.250000
5165,DFCITY [s],DFCITY GROUP BERHAD,Main Market,Industrial Products & Services,Building Materials,0.370000,0.275-0.600,0,0.100000,0.000000,0.563000,375.650000,0.000000,0.180000,0.660000,39.070000
0377,POWER [s],POWERTECHNIC GROUP BERHAD,Ace Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.155000,0.145-0.405,2,0.040000,0.000000,0.130000,348.570000,0.000000,0.170000,1.190000,48.100000
0171,PLABS,PETERLABS HOLDINGS BERHAD,Ace Market,Consumer Products & Services,Agricultural Products,0.270000,0.100-0.550,401,0.040000,0.000000,0.282000,743.080000,0.000000,0.130000,0.960000,74.310000
0356,PEOPLE [s],PEOPLELOGY BERHAD,Ace Market,Consumer Products & Services,Consumer Services,0.250000,0.185-0.280,0,0.010000,0.220000,0.080000,2.000000,0.880000,0.120000,3.120000,102.930000
8486,LIONPSIM [s],LION POSIM BERHAD,Main Market,Industrial Products & Services,Industrial Services,0.250000,0.230-0.400,66,0.410000,0.000000,3.340000,60.490000,0.000000,0.120000,0.070000,57.890000
0270,NATGATE [s],NATIONGATE HOLDINGS BERHAD,Main Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.660000,0.570-1.810,41,5.490000,2.000000,46.490000,12.020000,3.030000,0.120000,0.010000,1503.250000
8605,FIHB [s],FEDERAL INTERNATIONAL HOLDINGS BERHAD,Main Market,Consumer Products & Services,Houshold Goods,0.300000,0.200-0.435,0,0.070000,0.000000,0.840000,402.670000,0.000000,0.090000,0.360000,43.490000
3948,DUTALND,DUTALAND BERHAD,Main Market,Plantation,Plantation,0.280000,0.250-0.330,6,0.130000,0.000000,1.480000,214.010000,0.000000,0.090000,0.190000,236.910000
7003,Y&G [s],Y&G CORPORATION BHD,Main Market,Property,Property,0.450000,0.375-0.570,0,0.100000,0.000000,1.460000,435.020000,0.000000,0.070000,0.310000,98.320000
5320,PLINTAS [s],PROLINTAS INFRA BUSINESS TRUST,Main Market,Business Trust,Business Trust,0.945000,0.910-0.995,1,2.620000,6.540000,54.680000,36.030000,6.920000,0.050000,0.020000,1039.500000
0361,PMIBHD [s],PAN MERCHANT BERHAD,Ace Market,Industrial Products & Services,Industrial Engineering,0.215000,0.185-0.255,1,0.550000,0.200000,14.890000,39.440000,0.930000,0.040000,0.010000,196.940000
7020,ASTEEL [s],ASTEEL GROUP BERHAD,Main Market,Industrial Products & Services,Metals,0.065000,0.060-0.090,1,0.000000,0.000000,0.130000,1.000000,0.000000,0.030000,0.500000,31.520000
9717,SYCAL [s],SYCAL VENTURES BHD,Main Market,Construction,Construction,0.170000,0.150-0.205,0,0.010000,0.000000,0.680000,2.000000,0.000000,0.010000,0.250000,70.780000
5257,CARIMIN [s],CARIMIN PETROLEUM BERHAD,Main Market,Energy,"Energy, Infrastructure, Equipment & Services",0.435000,0.340-0.760,6,0.820000,2.560000,98.020000,52.960000,5.890000,0.010000,0.000000,101.740000
